reference_code, excluded_code
IDRO1000X	,	IDRIDR01
IDRO2000X	,	IDRIDR02
ROBO1000X	,	INRROB0
INDO100TX	,	"IDUPLC3,IDUIND3"
INDO200TX	,	IDUTIL3
INUS100TX	,	IDUIIT3
INDB100TX	,	IDUROB3
INDD100TX	,	INLIND31
INDD200TX	,	INLIND32
INDP1000X	,	INNIND31
INDP2000X	,	"INNIND32,INNIND33"
INDE1000X	,	INUINU02
INDE2000X	,	INUINU03
INDE3000X	,	INUINU04
"LABO1000X,LABO2000X"	,	INULAB0
KOMM1000X	,	INSKOM01
JARN1000X	,	JÄRJÄR01
JARN2000X	,	"JÄRJÄR02,JÄRJÄR03"
ALLM1000X	,	JÄNALM0
ELTK1000X	,	JÄNELN0
SIGN1000X	,	JÄNSIG0
FODN3000X	,	KARRIK0
FORP1000X	,	KARRIT0
FODO1000X	,	KARSMA0
KEMI1000X	,	KEMKEM01
KEMI2000X	,	KEMKEM02
KLAS1000X	,	KLAKLA01
KLAS2000X	,	KLAKLA02
FLYK1000X	,	KOLKOL0
MOTE1000X	,	KONKOF0
FILM1000X	,	KOSFIL0
KONA1000X	,	KOSKOS0
KONS1000X	,	KOSKUL0
KONS2000X	,	KOSSAT0
KONH1000X	,	KOHHAN01
KONN1000X	,	KOHHAN02
KONH2000X	,	KOHHAN03
KONN2000X	,	KOHHAN04
KONN3000X	,	KOHHAN05
KONR1000X	,	KOTKOS01
KONR2000X	,	KOTKOS02
KONU100TX	,	KOTKOS03
KONU200TX	,	KORTIL3
KRAF1000X	,	KRAKRA01
KRAF2000X	,	KRAKRA02
RESE1000X	,	KRARER0
FORN1000X	,	LACBAK0
FORL3000X	,	LACFÄR0
FORN1000X	,	LACLAE0
FORK1000X	,	LACSMA0
LANT1000X	,	LANLAN01
LANT2000X	,	LANLAN02
LANB1000X	,	LAKLAN0
SAKE1000X	,	LARLAM0
”LAST1000X,LAST2000X”	,	LAPLAC0
”LAST1000X,LAST2000X”	,	LAPLAS0
LASI1000X	,	LAILAT0
LASL1000X	,	”LAALAS0,LAALAT0”
LASL2000X	,	”LAALAS01,LAALAS02”
LASP1000X	,	LALLAS00S
LASA1000X	,	LALLAS00S
LASY1000X	,	LALLAS00S
LASS1000X	,	LALLAS00S
LATI1000X	,	LATLAT01
LATI2000X	,	LATLAT02
LATI3000X	,	LATLAT03
LEDA1000X	,	LEDLED0
LIVM1000X	,	LIVLIV01
LJUD1000X	,	LJULJU01
LJUD2000X	,	LJULJU02
MANU1000X	,	MNUMON01
MANU2000X	,	MNUMON02
MASI1000X	,	MAKMAS0
MASS1000X	,	MAAMAA01
MATD1000X	,	MACMAT0
MATE1A00X	,	MATMAT01a
MATE1B00X	,	MATMAT01b
MATE1C00X	,	MATMAT01c
MATE2A00X	,	MATMAT02a
MATE2B00X	,	MATMAT02b
MATE2C00X	,	MATMAT02c
MATO1B00X	,	MATMAT03b
MATO1C00X	,	MATMAT03c
MATO2000X	,	MATMAT04
MATF1000X	,	MATMAT05
MASB1000X	,	MATMAT00S
MASC1000X	,	MATMAT00S
MATR1000X	,	MAEMAT01
MATR2000X	,	MAEMAT02
MEDP1000X	,	MEPMEI01
MEDP2000X	,	MEPMEI02
MJUV100TX	,	MJKMJU3
BAND1000X	,	MOBBAN0
GRAV1000X	,	MOBGRV0
HJUL1000X	,	MOBHJU0
VAGH1000X	,	MOBVAG0
"MOBI1000X,MOBI2000X"	,	"MOLMOB0,MOLMOI0"
MODY1000X	,	MODXXX01
MODG1000X	,	MODXXX02
MODO1000X	,	MODXXX03
MODO2000X	,	MODXXX04
MODF1000X	,	MODXXX05
MODF2000X	,	MODXXX06
MODF3000X	,	MODXXX07
KINY1000X	,	MODZHO01
KING1000X	,	MODZHO02
KINO1000X	,	MODZHO03
KINO2000X	,	MODZHO04
KINF1000X	,	MODZHO05
KINF2000X	,	MODZHO06
KINF3000X	,	MODZHO07
MODE1000X	,	MOEXXX01
FINX1000X	,	MOEXXX01
JIDX1000X	,	MOEXXX01
MEAX1000X	,	MOEXXX01
ROMX1000X	,	MOEXXX01
SAMX1000X	,	MOEXXX01
MODE2000X	,	MOEXXX02
FINX2000X	,	MOEXXX02
JIDX2000X	,	MOEXXX02
MEAX2000X	,	MOEXXX02
ROMX2000X	,	MOEXXX02
SAMX2000X	,	MOEXXX02
MOTO1000X	,	MOTMOT01
MOTO2000X	,	MOTMOT02
MURO1000X	,	MURMUR01
MURO2000X	,	MURMUR02
MURO3000X	,	MURMUR03
BRUK1000X	,	MUSBRU0
"ENSE1000X,KORS1000X"	,	MUSENS0
ENSE1000X	,	MUSENS01
ENSE2000X	,	MUSENS02S
ENSM1000X	,	MUSENS02S
INSR1000X	,	MUSINS01S
INSR2000X	,	MUSINS02S
INSR3000X	,	MUSINS03S
KORS1000X	,	MUSKÖS01
KORS2000X	,	MUSKÖS02S
MUSF100DX	,	MUSMUK0
MUSI1000X	,	MUSMUS0
RYTM1000X	,	MUSRYT0
MUST1000X	,	MUIGEH01
MUST2000X	,	MUIGEH02
MALE1000X	,	MARMAL01
MALE2000X	,	MARMAL02
"MALE2000X,MALU1000X"	,	MARMAL03
"MALE3000X,MALI1000X"	,	"MARMAL04,MARMAL05"
MALA1000X	,	MARMAR0
INTN1000X	,	MÄNINA0
MANS1000X	,	MÄIMÄN01
MANS2000X	,	MÄIMÄN02
MANN1000X	,	MÄKMÄK01
MANN2000X	,	MÄKMÄK02
MANI1000X	,	MÄSMÄN0
NATL1000X	,	NATNAT0
BYGG1000X	,	NARBYA0
HASS1000X	,	"NARHAS01,NARHAS02"
GUIN1000X	,	NAGGUD0
NATU1A10X	,	NAKNAK01a1
NATU1A20X	,	NAKNAK01a2
NATU1B00X	,	NAKNAK01b
NATU2000X	,	NAKNAK02
NATT1000X	,	NAMNAT01
NATT2000X	,	NAMNAT02
NATT3000X	,	NAMNAT03
NATS1000X	,	NAVNAT00S
NATE2000X	,	NAINAV0
NATE1000X	,	NAINAR0
NATV1000X	,	NAINAK0
OMVR1000X	,	OMVOMV01
OMVR2000X	,	OMVOMV02
AKTV1000X	,	PEDAKI00S
PEDA1000X	,	PEGPEA0
"HANL1000X,HANL2000X"	,	PEAVÅD0
PERI1000X	,	"SEOPEB0,SEOPER0"
PERI2000X	,	"SEOPER01,SEOPER02"
PERT1000X	,	PESPER00S
PERO1000X	,	PESPER00S
PERN1000X	,	PESPER00S
"PERS1000X,PERS2000X,PERS3000X"	,	"PESPER01a,PESPER01b"
"PERP100VX,PERP200VX"	,	PESPER1
PERR1000X	,	PESTAX0
BYGN1000X	,	PLÅPLÅ0
"PLAS1000X,PLAL1000X"	,	PLTBYG03
BYGN2000X	,	PLTBYG01
BYGN3000X	,	PLTBYG02
BYGN4000X	,	PLTBYG04
KULT1000X	,	PLTKUU0
PLAT1000X	,	PLTPLT0
HALR100TX	,	PRCPRO31
HALR200TX	,	PRCPRO32
PROE100TX	,	PREKEM31
PROE200TX	,	PREKEM32
PROO100TX	,	PRIPRO31
PROO200TX	,	PRIPRO32
INDT1000X	,	PRUIND0
INDR1000X	,	PRUINE00S
INDT2000X	,	PRUINU0
PROI1000X	,	PRUPRD01S
PROI2000X	,	PRUPRD02S
PROI3000X	,	PRUPRD03S
PROI4000X	,	PRUPRD04
VERK2000X	,	PRUVEY0
PROV100TX	,	PRNPRO31
PROV200TX	,	PRNPRO32
INDG100TX	,	PRNIND3
PROU1000X	,	PRKPRK01
PROU2000X	,	PRKPRK02
PROG1000X	,	PRRPRR01
PROG2000X	,	PRRPRR02
PROA100TX	,	PRRPRR33
PSYK1000X	,	PSYPSK01
PSYK2000X	,	PSYPSY02
PSYL1000X	,	PSKPSY01
PSYL2000X	,	PSKPSY02a
LOGI1000X	,	RECLOG0
RELI1000X	,	RELREL01
RELI2000X	,	RELREL02
RELO1000X	,	RELREL0
STAD1000X	,	REGSTA0
RENA1000X	,	RENREE01
RENA2000X	,	RENREE02
RENN1000X	,	RENREN01
HALA1000X	,	RESHAL0
KORN2000X	,	RINKOR01
KORN3000X	,	RINKOR02
RIDN2000X	,	RINRID01
RIDN3000X	,	RINRID02
RIDN4000X	,	RINRIN0
RATT1000X	,	RATRAT0
SAMR1000X	,	SAESAM0
BYGP100TX	,	SAHBYC3
MILC100TX	,	SAHMIL3
BIMA100TX	,	SAHBIM3
BYGA1000X	,	SAHBYV0
INTE1000X	,	SAMINE0
INTR1000X	,	SAMINR0
SAMH1A10X	,	SAMSAM01a1
SAMH1A20X	,	SAMSAM01a2
SAMH1B00X	,	SAMSAM01b
SAMH2000X	,	SAMSAM02
SAMH3000X	,	SAMSAM03
SAMI1000X	,	SASSAM0
SAMS1000X	,	SAISAM0
SAMK1000X	,	SAISAM01S
SAMM1000X	,	SAASAA0
SVEE1000X	,	SAASVT0
FRUK1000X	,	SERFRU0
SERV1000X	,	SEVSEV01
SERI1000X	,	SEISEI01
SERI2000X	,	SEISEI02
SJOA1000X	,	SJOGRN0
FISK1000X	,	SKOFIS01
FISK2000X	,	SKOFIS02
JAKT1000X	,	SKOJAK01
JAKT2000X	,	SKOJAK02
SKOG1000X	,	SKBSKO0
TERR1000X	,	SKMTER0
SKOT1000X	,	"SKÖBEK0,SKÖSKÖ0"
PISA1000X	,	SNOPIM0
PISM1000X	,	SNOPIS0
SNOK1000X	,	SNOREE0
"SNOF1000X,SNOF2000X"	,	"SNOREP0,SNOSNO0"
SOCL1000X	,	SOASOC01
SOCL2000X	,	SOASOC02
SOCA1000X	,	SOCSOC01
SOCA2000X	,	SOCSOC02
UNGD1000X	,	SOIUNG0
SPEC100IX	,	SPEIDS31
SPEC200IX	,	SPEIDS32
SPEC300IX	,	SPEIDS33
TRAN100IX	,	"SPETRA31,SPETRA32"
"SPEC300IX,TRAN100IX"	,	SPETRA33
SPEI1000X	,	SPCSPE01
SPEI2000X	,	SPCSPE02
KREI1000X	,	SPAXXX0
RETR1000X	,	SPAXXX01b
SPAY1000X	,	"SPOSPA0,VEAVER0"
SUPP2000X	,	SUPKUN0
SUPP1000X	,	SUPSER0
SUPP3000X	,	SUPSUP0
LITT1000X	,	SVELIT0
RETO1000X	,	SVERET0
SVEN1000X	,	SVESVE01
SVEN2000X	,	SVESVE02
SVEN3000X	,	SVESVE03
SVED1000X	,	SVNSVN01
SVED2000X	,	SVNSVN02
SVED3000X	,	SVNSVN03
SVEA1000X	,	SVASVA01
SVEA2000X	,	SVASVA02
SVEA3000X	,	SVASVA03
SVEK1000X	,	SVKSVK01
SVEK2000X	,	SVKSVK02
SVEY1000X	,	SVTSVT01
SVEG1000X	,	SVTSVT02
SVEO1000X	,	SVTSVT03
SVEO2000X	,	SVTSVT04
SVEF1000X	,	SVTSVT05
SVEF2000X	,	SVTSVT06
SVEF3000X	,	SVTSVT07
SPAN1000X	,	SYTSYS0
FYSI1000X	,	TEAFYS0
REGI1000X	,	TEAREG0
ROST1000X	,	TEARÖS0
SCEI1000X	,	TEASCE01
SCEI2000X	,	TEASCE02
SCEI3000X	,	TEASCE03
SCES1000X	,	TEASCI0
SCES2000X	,	TEASCN0
TEAT1000X	,	TEATEA0
TEKI1000X	,	TEKTEK01
TEKK1000X	,	TEKTEK00S
TEKK2000X	,	TEKTEK00S
TILT100TX	,	TEKTEK00S
TILT200TX	,	TEKTEK00S
PROL100TX	,	"TEYPRO31,TEYPRO32"
PRON100TX	,	"TEYPRO31,TEYPRO32"
KOMO100TX	,	TEYKOM3
PRJE100TX	,	"TESPRO31,TESPRO32"
PROS100TX	,	"TESPRO31,TESPRO32"
KOMN100TX	,	TESKOP3
TILV1000X	,	TILTIL01
TILV2000X	,	TILTIL02
TILL1000X	,	TIATIL00S
PROR100TX	,	TIATIL00S
SPAT1000X	,	TRFTRA0
FORB1000X	,	TRAFOD0
FORO1000X	,	TRAFOR0
"YRKE1000X,YRKE2000X"	,	TRAYRK01a
"YRKE1000X,YRKE2000X"	,	TRAYRK01b
YRKS100VX	,	TRAYRK1
TRAV1000X	,	TRVTRA01
TRAV2000X	,	TRVTRA02
TRUC1000X	,	TRCTRU0
TRAA1000X	,	TRÄBYG0
TRAD1000X	,	TRDTRÄ01
TRAD2000X	,	TRDTRÄ02
TRAR1000X	,	TRRTRA0
TRAG1000X	,	TRNTRN01
TRAG2000X	,	TRNTRN02
TATS1000X	,	TÄTTÄT0
"FLYU1000X,FLYU2000X"	,	"UNDFLY0,UNDMAT0"
VATE1000X	,	VATDRI0
VATE2000X	,	VATREN0
MILO2000X	,	VATVAT0
VATN1000X	,	VANVAT0
VENT1000X	,	VELVET01
VENT2000X	,	VELVET02
SPAY1000X	,	"VEAVER0,SPOSPA0"
VISU1000X	,	VISVIS0
GASS1000X	,	VVIVVG0
VANI1000X	,	VAIVAI01
VANI2000X	,	VAIVAI02
VARD1000X	,	VADVAD00S
VAXK1000X	,	VÄXVÄX01
VAXK2000X	,	VÄXVÄX02
VAXD1000X	,	VAOVAT01
VAXD2000X	,	VAOVAT02
"BACE100TX,BACE200TX"	,	WESWET3
WEBS1000X	,	WESWEB01
WEBS2000X	,	WESWEB02
BACE100TX	,	WESWEB02
WEBB1000X	,	WEUWEB01
WEBB2000X	,	WEUWEB02
"FROT100TX,FROT200TX"	,	WEUWEB33
FLYY1000X	,	"YRKAER0,YRKFLY0,YRKMAN0"
BARE1N0	,	BARBAR51
BARE2N0	,	BARBAR52
BILA1N0	,	BIBBIL51
BILA2N0	,	BIBBIL52
BILA3N0	,	BIBBIL53
BIOO1N0	,	BIABIO5
DANA1N0	,	DABDAN51
DANA2N0	,	DABDAN52
DIGT1N0	,	DIIDIG5
ENGL1N0	,	ENSENG51
ENGL2N0	,	ENSENG52
ENGL3N0	,	ENSENG53
ENTE1N0	,	ENRENT5
ESTI1N0	,	ESIEST51
ESTI2N0	,	ESIEST52
ESTT1N0	,	ESSEST5
EURT1N0	,	EUYEUR51
EURT2N0	,	EUYEUR52
EURT3N0	,	EUYEUR53
"FORU1N0,FORU2N0"	,	"FONFOR51,FONFOR52"
FORH1N0	,	FOSFOD5
FORC1N0	,	FOSFOO5
FORE1N0	,	FOSFOO5
FORU3N0	,	"FOSREK51,FOSREK52"
FORG1N0	,	FOCFOR5
FORG2N0	,	FOCFOR50S
FOTG1N0	,	FOAFOT51
FOTG2N0	,	FOAFOT52
GEOR1N0	,	GEGGEO51
GEOR2N0	,	GEGGEO52
GODI3N0	,	GOHGOS5
HEMO1N0	,	"HEOHEM51,HEOHEM52"
HISO1N0	,	HITHIS51
HISO2N0	,	HITHIS52
HISO3N0	,	HITHIS53
HASA1N0	,	HASHAL51
HASA2N0	,	HASHAL52
HASK1N0	,	HAUHAS51
IDRT1N0G	,	IDCIDR51
IDRT2N0G	,	IDCIDR52
IDRS1N0G	,	IDCIDR53
KONT1N0	,	KOOKUN5
LANR1N0	,	LABLAN51
MATH1N0	,	LISMAT51
MATH2N0	,	LISMAT52
LOKL1N0	,	LOKLOK51
LOKL2N0	,	LOKLOK52
MATM1N0	,	MAMMAT51
MATM2N0	,	MAMMAT52
MATP1N0	,	MAUMAT5
ANIA1N0	,	MEOANI5
MEDE1N0	,	MEOMED5
MODS1N0	,	MONXXX5
MODR1N0	,	MOSXXX51
FISX1N0	,	MOSXXX51
JIIQ1N0	,	MOSXXX51
MENX1N0	,	MOSXXX51
ROAX1NO	,	MOSXXX51
SAIQ1N0	,	MOSXXX51
MODR2N0	,	MOSXXX52
FISX2N0	,	MOSXXX52
JIIQ2NO	,	MOSXXX52
MENX2NO	,	MOSXXX52
ROAX2N0	,	MOSXXX52
SAIQ2N0	,	MOSXXX52
MOTR1N0	,	MOOMOT5
ROJO1N0	,	MOOROJ5
MUSK1N0	,	MUKMUP5
MUIK1N0	,	MUKMUS51
MUIK2N0	,	MUKMUS52
MANK1N0	,	MNNMAN5
MANO1N0	,	MAPMAN5
NAUR1N0	,	NAANAT5
NATK1N0	,	NASNAT5
NATR1N0	,	NANNAT52
RELG1N0	,	REIREL51
RELG2N0	,	REIREL52
RELG3N0	,	REIREL53
ARBT1N0	,	SALARB5
SAML1N0	,	SALSAM51
SAML2N0	,	SALSAM52
SAML3N0	,	SALSAM53
TRAI1N0	,	SALTRA5
FRUO1N0	,	SEEFRU51
FRUO2N0	,	SEEFRU52
SKOB1N0	,	SKSSKG51
SKOE1N0	,	SKESKO51
SPEA1N0I	,	SPISPE51
SPEA2N0I	,	SPISPE52
SPEA3N0I	,	SPISPE53
TRAC1N0I	,	SPITRA51
"TRAC1N0I,SPEA1N0I"	,	SPITRA52
LITR1N0	,	SVBLIT5
KRET1N0	,	SVBSKR5
SVES1N0	,	SVBSVE51
SVES2N0	,	SVBSVE52
SVAN1N0	,	SVOSVE51
SVAN2N0	,	SVOSVE52
SVET1N0	,	SVPSVE51
SVET2N0	,	SVPSVE52
SALS1N0	,	SAKSAL51
TEAE1N0	,	TEETEA51
TEAE2N0	,	TEETEA52
TEAE3N0	,	TEETEA53
TRAS1N0	,	TRGTRA51
TRAO1N0	,	TROTRO5
SAMA1N0	,	VESSAM51
SKAA1N0	,	VESSKA51
VARO1N0	,	VARVAR51
VARO2N0	,	"VARVAR52,VARVAR53"
VAXU1N0	,	VAXVAX51
VAXU2N0	,	VAXVAX52
VAXO1N0	,	VALVAX5
FACK1000X	,	FOMFAC0
FORM1000X	,	FOMFOR01S
FORM2000X	,	FOMFOR02S
FORM3000X	,	FOMFOR03S
FOTO1000X	,	FOTFOT01
FOTO2000X	,	FOTFOT02
FOTO3000X	,	FOTFOT03
FOTO4000X	,	FOTFOT04
FRIT1000X	,	FRTFRD0
FUNK1000X	,	FUTFUN01
FUNK2000X	,	FUTFUN02
FYSK1B00X	,	FYSFYS01a
FYSK1A10X	,	FYSFYS01b1
FYSK1A20X	,	FYSFYS01b2
FYSK2000X	,	FYSFYS02
FYSF1000X	,	FYSFYS03
ENTP1000X	,	FÖRENT0
FOET1000X	,	FÖRFÖR01
FOET2000X	,	FÖRFÖR02
MARK1000X	,	FÖRMAD0
REDO1000X	,	FÖRRED01
REDO2000X	,	FÖRRED02
FLYA1000X	,	GASGAS0
GEOG1000X	,	GEOGEO01
GEOG2000X	,	GEOGEO02
GERO1000X	,	GERGER0
FLYE1000X	,	"ELADIG0,ELAELL0"
ELMO1000X	,	ELIELD0
ELMA1000X	,	ELÄELM01
MILO1000X	,	ENEVAE0
ENGE1000X	,	ENGENG05
ENGE2000X	,	ENGENG06
ENGE3000X	,	ENGENG07
ENGD1000X	,	ENLENE05
ENGD2000X	,	ENLENE06
ENGD3000X	,	ENLENE07
ENTR1000X	,	ENTENR0
ESTE1000X	,	ESTEST01
ESTE2000X	,	ESTEST02
ESTE3000X	,	ESTEST03
EURY1000X	,	EUREUR01
EURY2000X	,	EUREUR02
EURY3000X	,	EUREUR03
EVEN1000X	,	EVEEVN0
FASG2000X	,	FAIFAS02
FILO1000X	,	FILFIL01
FILO2000X	,	FILFIL02
FILS1000X	,	FIOFIO01
FILS2000X	,	FIOFIO02
FLYL1000X	,	FLPFLY0
"FLYG1000X,FLYG2000X"	,	"FLGFAL0,FLGFLY0"
"FORD1000X,FORD2000X"	,	"FORFOD0,FODFOO0"
DIGI1000X	,	DAIMON01
DIGI2000X	,	DAIMON02
CAMA1000X	,	DARCAD0
DATO1000X	,	DARDAT01S
DATO2000X	,	DARDAT02
SPAR1000X	,	DAYPRO0
DESI1000X	,	DESDES01
DESI2000X	,	DESDES02
DIGA1000X	,	DIGDIG01
DIGA2000X	,	DIGDIG02
DJUI1000X	,	DJUDJI0
DJUR1000X	,	DJFDJU0
DJUP1000X	,	DJPDJU01
DJUP2000X	,	DJPDJU02
DJUV1000X	,	DJRDJU01
DRIF1000X	,	DRIUND0
UNDH1000X	,	DRIUNE0
UNDA1000X	,	DRIUNH0
UNDL1000X	,	DRIUNU0
FARY1000X	,	DACFAR0
SPAO1000X	,	ELNELE0
INST1000X	,	ELRELF0
SPAF1000X	,	ELFELK0
ELLA1000X	,	ELLPRA0
SPAD1000X	,	"LLAELL01,LLAELL02"
SKAG1000X	,	BATSKA0
TILP100TX	,	CADCAD00S
CADA1000X	,	"CADCAD01,CADCAD02"
CADA2000X	,	CADCAD03
AKRO1000X	,	CIRAKR00S
CIRK1000X	,	CIRCIR01S
CIRK2000X	,	CIRCIR02S
DANG1000X	,	DANDAN01
DANG2000X	,	DANDAN02
KORE1000X	,	DANKOO0
REPE1000X	,	DANREE0
DANS1000X	,	DASDAO0
DANE1000X	,	DATDAS01S
DANE2000X	,	DATDAS02S
DANE3000X	,	DATDAS03S
DANK1000X	,	DATDAS03S
DANE4000X	,	DATDAS04S
DANK2000X	,	DATDAS04S
DANN100DX	,	DAKDAN3
KOML100DX	,	DAKDAS3
KLAI100DX	,	DAKKLA31a
KLAI200DX	,	DAKKLA32
KLAI300DX	,	DAKKLA33
SAMD100DX	,	DAKMOD31a
SAMD200DX	,	DAKMOD32
SAMD300DX	,	DAKMOD33
DANT1000X	,	DAEDAT0
DATL100TX	,	DAADAT3
DATR1000X	,	DAODAT01a
DATR1000X	,	DAODAT01b
INFR1000X	,	DAOINU0
UNDR1000X	,	AUOAVH0
CHOK1000X	,	BAGCHO0
BANK1000X	,	BANBAN0
BARN1000X	,	BAOBAN0
"BELA1000X,BELA2000X"	,	BELBEL0
BELA2000X	,	BELBEÄ0
BERG1000X	,	BERBER0
BETO1000X	,	BETBET01
BETO2000X	,	BETBET02
BETO3000X	,	"BETBET03,BETBET04"
BILD1A10X	,	BILBIL01a1
BILD1A20X	,	BILBIL01a2
BILD1B00X	,	BILBIL01b
BILT1000X	,	BIDBIT0
BIOD1000X	,	BINBIO0
BIOG1000X	,	BIOBIO01
BIOG2000X	,	BIOBIO02
BIOE1000X	,	BIOBIT0
BEVA1000X	,	BIGBEA0
BIOL1000X	,	BIIVAT01
BIOL2000X	,	BIIVAT02
BIOL3000X	,	BIIVAT03
BUSS1000X	,	BUSBUS0
BYGO1000X	,	BYGBYG01
BYGO2000X	,	BYGBYG02
BYGR100TX	,	"BYPBYG0,BYPPLA0"
RITO100TX	,	BYPRIT0
PERA1000X	,	ADMPER0
AFFA1000X	,	AFFAFÄ00S
BESO1000X	,	AKTBEO0
ANAT1A10X	,	ANOANA01
ANAT1A20X	,	ANOANA02
ANAT1B00X	,	ANOANA01
ANAT1B00X	,	ANOANA02
ANIM1000X	,	"ANIANI01,ANIANI02"
ANIM3000X	,	ANIANI00S
STES1000X	,	ANLANG0
ANLA1000X	,	ANLANL01
ANLA2000X	,	ANLANL02
VAGB1000X	,	ANLANN0
LEDN1000X	,	ANLANÄ0
ANLG1000X	,	ANAANA01
ANLG2000X	,	ANAANA02
ARKI1000X	,	ARKARK0
ARKI1000X	,	ARKARI0
ARTI1000X	,	ARTART01
ARTI2000X	,	ARTART02
